pc_code,ac_code,state_ut,pc_no,pc_name,ac_no,ac_name,ac_reserved,district_order,spatial_agrees,spatial_pc
9-6,9-19,Uttar Pradesh,6,Moradabad,19,Barhapur,GEN,Bijnor,true,Uttar Pradesh 6-Moradabad
9-6,9-25,Uttar Pradesh,6,Moradabad,25,Kanth,GEN,Moradabad,true,Uttar Pradesh 6-Moradabad
9-6,9-26,Uttar Pradesh,6,Moradabad,26,Thakurdwara,GEN,Moradabad,true,Uttar Pradesh 6-Moradabad
9-6,9-27,Uttar Pradesh,6,Moradabad,27,Moradabad Rural,GEN,Moradabad,true,Uttar Pradesh 6-Moradabad
9-6,9-28,Uttar Pradesh,6,Moradabad,28,Moradabad Nagar,GEN,Moradabad,true,Uttar Pradesh 6-Moradabad
9-7,9-34,Uttar Pradesh,7,Rampur,34,Suar,GEN,Rampur,true,Uttar Pradesh 7-Rampur
9-7,9-35,Uttar Pradesh,7,Rampur,35,Chamraua,GEN,Rampur,true,Uttar Pradesh 7-Rampur
9-7,9-36,Uttar Pradesh,7,Rampur,36,Bilaspur,GEN,Rampur,true,Uttar Pradesh 7-Rampur
9-7,9-37,Uttar Pradesh,7,Rampur,37,Rampur,GEN,Rampur,true,Uttar Pradesh 7-Rampur
9-7,9-38,Uttar Pradesh,7,Rampur,38,Milak,SC,Rampur,true,Uttar Pradesh 7-Rampur
9-8,9-29,Uttar Pradesh,8,Sambhal,29,Kundarki,GEN,Moradabad,true,Uttar Pradesh 8-Sambhal
9-8,9-30,Uttar Pradesh,8,Sambhal,30,Bilari,GEN,Moradabad,true,Uttar Pradesh 8-Sambhal
9-8,9-31,Uttar Pradesh,8,Sambhal,31,Chandausi,SC,Moradabad,true,Uttar Pradesh 8-Sambhal
9-8,9-32,Uttar Pradesh,8,Sambhal,32,Asmoli,GEN,Moradabad,true,Uttar Pradesh 8-Sambhal
9-8,9-33,Uttar Pradesh,8,Sambhal,33,Sambhal,GEN,Moradabad,true,Uttar Pradesh 8-Sambhal
9-9,9-39,Uttar Pradesh,9,Amroha,39,Dhanaura,SC,Jyotiba Phule Nagar,true,Uttar Pradesh 9-Amroha
9-9,9-40,Uttar Pradesh,9,Amroha,40,Naugawan Sadat,GEN,Jyotiba Phule Nagar,true,Uttar Pradesh 9-Amroha
9-9,9-41,Uttar Pradesh,9,Amroha,41,Amroha,GEN,Jyotiba Phule Nagar,true,Uttar Pradesh 9-Amroha
9-9,9-42,Uttar Pradesh,9,Amroha,42,Hasanpur,GEN,Jyotiba Phule Nagar,true,Uttar Pradesh 9-Amroha
9-9,9-60,Uttar Pradesh,9,Amroha,60,Garhmukteshwar,GEN,Ghaziabad,true,Uttar Pradesh 9-Amroha
9-10,9-46,Uttar Pradesh,10,Meerut,46,Kithore,GEN,Meerut,true,Uttar Pradesh 10-Meerut
9-10,9-47,Uttar Pradesh,10,Meerut,47,Meerut Cant,GEN,Meerut,,
9-10,9-48,Uttar Pradesh,10,Meerut,48,Meerut,GEN,Meerut,true,Uttar Pradesh 10-Meerut
9-10,9-49,Uttar Pradesh,10,Meerut,49,Meerut South,GEN,Meerut,true,Uttar Pradesh 10-Meerut
9-10,9-59,Uttar Pradesh,10,Meerut,59,Hapur,SC,Ghaziabad,true,Uttar Pradesh 10-Meerut
9-11,9-43,Uttar Pradesh,11,Baghpat,43,Siwalkhas,GEN,Meerut,true,Uttar Pradesh 11-Baghpat
9-11,9-50,Uttar Pradesh,11,Baghpat,50,Chhaprauli,GEN,Baghpat,true,Uttar Pradesh 11-Baghpat
9-11,9-51,Uttar Pradesh,11,Baghpat,51,Baraut,GEN,Baghpat,true,Uttar Pradesh 11-Baghpat
9-11,9-52,Uttar Pradesh,11,Baghpat,52,Baghpat,GEN,Baghpat,true,Uttar Pradesh 11-Baghpat
9-11,9-57,Uttar Pradesh,11,Baghpat,57,Modi Nagar,GEN,Ghaziabad,true,Uttar Pradesh 11-Baghpat
9-12,9-53,Uttar Pradesh,12,Ghaziabad,53,Loni,GEN,Ghaziabad,true,Uttar Pradesh 12-Ghaziabad
9-12,9-54,Uttar Pradesh,12,Ghaziabad,54,Muradnagar,GEN,Ghaziabad,true,Uttar Pradesh 12-Ghaziabad
9-12,9-55,Uttar Pradesh,12,Ghaziabad,55,Sahibabad,GEN,Ghaziabad,true,Uttar Pradesh 12-Ghaziabad
9-12,9-56,Uttar Pradesh,12,Ghaziabad,56,Ghaziabad,GEN,Ghaziabad,true,Uttar Pradesh 12-Ghaziabad
9-12,9-58,Uttar Pradesh,12,Ghaziabad,58,Dhaulana,GEN,Ghaziabad,,
9-13,9-61,Uttar Pradesh,13,Gautam Buddha Nagar,61,Noida,GEN,Gautam Buddha Nagar,true,Uttar Pradesh 13-Gautam Buddha Nagar
9-13,9-62,Uttar Pradesh,13,Gautam Buddha Nagar,62,Dadri,GEN,Gautam Buddha Nagar,true,Uttar Pradesh 13-Gautam Buddha Nagar
9-13,9-63,Uttar Pradesh,13,Gautam Buddha Nagar,63,Jewar,GEN,Gautam Buddha Nagar,true,Uttar Pradesh 13-Gautam Buddha Nagar
9-13,9-64,Uttar Pradesh,13,Gautam Buddha Nagar,64,Sikandrabad,GEN,Bulandshahar,true,Uttar Pradesh 13-Gautam Buddha Nagar
9-13,9-70,Uttar Pradesh,13,Gautam Buddha Nagar,70,Khurja,SC,Bulandshahar,true,Uttar Pradesh 13-Gautam Buddha Nagar
9-14,9-65,Uttar Pradesh,14,Bulandshahr,65,Bulandshahr,GEN,Bulandshahar,true,Uttar Pradesh 14-Bulandshahr
9-14,9-66,Uttar Pradesh,14,Bulandshahr,66,Syana,GEN,Bulandshahar,true,Uttar Pradesh 14-Bulandshahr
9-14,9-67,Uttar Pradesh,14,Bulandshahr,67,Anupshahr,GEN,Bulandshahar,true,Uttar Pradesh 14-Bulandshahr
9-14,9-68,Uttar Pradesh,14,Bulandshahr,68,Debai,GEN,Bulandshahar,true,Uttar Pradesh 14-Bulandshahr
9-14,9-69,Uttar Pradesh,14,Bulandshahr,69,Shikarpur,GEN,Bulandshahar,true,Uttar Pradesh 14-Bulandshahr
9-15,9-71,Uttar Pradesh,15,Aligarh,71,Khair,SC,Bulandshahar,true,Uttar Pradesh 15-Aligarh
9-15,9-72,Uttar Pradesh,15,Aligarh,72,Baroli,GEN,Bulandshahar,,
9-15,9-73,Uttar Pradesh,15,Aligarh,73,Atrauli,GEN,Bulandshahar,true,Uttar Pradesh 15-Aligarh
9-15,9-75,Uttar Pradesh,15,Aligarh,75,Koil,GEN,Bulandshahar,true,Uttar Pradesh 15-Aligarh
9-15,9-76,Uttar Pradesh,15,Aligarh,76,Aligarh,GEN,Bulandshahar,true,Uttar Pradesh 15-Aligarh
9-16,9-74,Uttar Pradesh,16,Hathras,74,Chharra,GEN,Bulandshahar,true,Uttar Pradesh 16-Hathras
9-16,9-77,Uttar Pradesh,16,Hathras,77,Iglas,SC,Bulandshahar,true,Uttar Pradesh 16-Hathras
9-16,9-78,Uttar Pradesh,16,Hathras,78,Hathras,SC,Mahamaya Nagar,true,Uttar Pradesh 16-Hathras
9-16,9-79,Uttar Pradesh,16,Hathras,79,Sadabad,GEN,Mahamaya Nagar,true,Uttar Pradesh 16-Hathras
9-16,9-80,Uttar Pradesh,16,Hathras,80,Sikandra Rao,GEN,Mahamaya Nagar,true,Uttar Pradesh 16-Hathras
9-17,9-81,Uttar Pradesh,17,Mathura,81,Chhata,GEN,Mathura,true,Uttar Pradesh 17-Mathura
9-17,9-82,Uttar Pradesh,17,Mathura,82,Mant,GEN,Mathura,true,Uttar Pradesh 17-Mathura
9-17,9-83,Uttar Pradesh,17,Mathura,83,Goverdhan,GEN,Mathura,true,Uttar Pradesh 17-Mathura
9-17,9-84,Uttar Pradesh,17,Mathura,84,Mathura,GEN,Mathura,true,Uttar Pradesh 17-Mathura
9-17,9-85,Uttar Pradesh,17,Mathura,85,Baldev,SC,Mathura,true,Uttar Pradesh 17-Mathura
9-18,9-86,Uttar Pradesh,18,Agra,86,Etmadpur,GEN,Agra,true,Uttar Pradesh 18-Agra
9-18,9-87,Uttar Pradesh,18,Agra,87,Agra Cantt,SC,Agra,true,Uttar Pradesh 18-Agra
9-18,9-88,Uttar Pradesh,18,Agra,88,Agra South,GEN,Agra,true,Uttar Pradesh 18-Agra
9-18,9-89,Uttar Pradesh,18,Agra,89,Agra North,GEN,Agra,true,Uttar Pradesh 18-Agra
9-18,9-106,Uttar Pradesh,18,Agra,106,Jalesar,SC,Etah,true,Uttar Pradesh 18-Agra
9-19,9-90,Uttar Pradesh,19,Fatehpur Sikri,90,Agra Rural,SC,Agra,true,Uttar Pradesh 19-Fatehpur Sikri
9-19,9-91,Uttar Pradesh,19,Fatehpur Sikri,91,Fatehpur Sikri,GEN,Agra,true,Uttar Pradesh 19-Fatehpur Sikri
9-19,9-92,Uttar Pradesh,19,Fatehpur Sikri,92,Kheragarh,GEN,Agra,true,Uttar Pradesh 19-Fatehpur Sikri
9-19,9-93,Uttar Pradesh,19,Fatehpur Sikri,93,Fatehabad,GEN,Agra,true,Uttar Pradesh 19-Fatehpur Sikri
9-19,9-94,Uttar Pradesh,19,Fatehpur Sikri,94,Bah,GEN,Agra,true,Uttar Pradesh 19-Fatehpur Sikri
9-20,9-95,Uttar Pradesh,20,Firozabad,95,Tundla,SC,Firozabad,true,Uttar Pradesh 20-Firozabad
9-20,9-96,Uttar Pradesh,20,Firozabad,96,Jasrana,GEN,Firozabad,true,Uttar Pradesh 20-Firozabad
9-20,9-97,Uttar Pradesh,20,Firozabad,97,Firozabad,GEN,Firozabad,true,Uttar Pradesh 20-Firozabad
9-20,9-98,Uttar Pradesh,20,Firozabad,98,Shikohabad,GEN,Firozabad,true,Uttar Pradesh 20-Firozabad
9-20,9-99,Uttar Pradesh,20,Firozabad,99,Sirsaganj,GEN,Firozabad,true,Uttar Pradesh 20-Firozabad
9-21,9-107,Uttar Pradesh,21,Mainpuri,107,Mainpuri,GEN,Mainpuri,true,Uttar Pradesh 21-Mainpuri
9-21,9-108,Uttar Pradesh,21,Mainpuri,108,Bhongaon,GEN,Mainpuri,true,Uttar Pradesh 21-Mainpuri
9-21,9-109,Uttar Pradesh,21,Mainpuri,109,Kishni,SC,Mainpuri,,
9-21,9-110,Uttar Pradesh,21,Mainpuri,110,Karhal,GEN,Mainpuri,true,Uttar Pradesh 21-Mainpuri
9-21,9-199,Uttar Pradesh,21,Mainpuri,199,Jaswantnagar,GEN,Etawah,true,Uttar Pradesh 21-Mainpuri
9-22,9-100,Uttar Pradesh,22,Etah,100,Kasganj,GEN,Etah,true,Uttar Pradesh 22-Etah
9-22,9-101,Uttar Pradesh,22,Etah,101,Amanpur,GEN,Etah,true,Uttar Pradesh 22-Etah
9-22,9-102,Uttar Pradesh,22,Etah,102,Patiyali,GEN,Etah,true,Uttar Pradesh 22-Etah
9-22,9-104,Uttar Pradesh,22,Etah,104,Etah,GEN,Etah,true,Uttar Pradesh 22-Etah
9-22,9-105,Uttar Pradesh,22,Etah,105,Marhara,GEN,Etah,true,Uttar Pradesh 22-Etah
9-23,9-111,Uttar Pradesh,23,Badaun,111,Gunnaur,GEN,Budaun,true,Uttar Pradesh 23-Badaun
9-23,9-112,Uttar Pradesh,23,Badaun,112,Bisauli,SC,Budaun,true,Uttar Pradesh 23-Badaun
9-23,9-113,Uttar Pradesh,23,Badaun,113,Sahaswan,GEN,Budaun,true,Uttar Pradesh 23-Badaun
9-23,9-114,Uttar Pradesh,23,Badaun,114,Bilsi,GEN,Budaun,true,Uttar Pradesh 23-Badaun
9-23,9-115,Uttar Pradesh,23,Badaun,115,Badaun,GEN,Budaun,true,Uttar Pradesh 23-Badaun
9-24,9-116,Uttar Pradesh,24,Aonla,116,Shekhupur,GEN,Budaun,true,Uttar Pradesh 24-Aonla
9-24,9-117,Uttar Pradesh,24,Aonla,117,Dataganj,GEN,Budaun,true,Uttar Pradesh 24-Aonla
9-24,9-122,Uttar Pradesh,24,Aonla,122,Faridpur,SC,Bareilly,true,Uttar Pradesh 24-Aonla
9-24,9-123,Uttar Pradesh,24,Aonla,123,Bithari Chainpur,GEN,Bareilly,true,Uttar Pradesh 24-Aonla
9-24,9-126,Uttar Pradesh,24,Aonla,126,Aonla,GEN,Bareilly,true,Uttar Pradesh 24-Aonla
9-25,9-119,Uttar Pradesh,25,Bareilly,119,Meerganj,GEN,Bareilly,true,Uttar Pradesh 25-Bareilly
9-25,9-120,Uttar Pradesh,25,Bareilly,120,Bhojipura,GEN,Bareilly,true,Uttar Pradesh 25-Bareilly
9-25,9-121,Uttar Pradesh,25,Bareilly,121,Nawabganj,GEN,Bareilly,true,Uttar Pradesh 25-Bareilly
9-25,9-124,Uttar Pradesh,25,Bareilly,124,Bareilly,GEN,Bareilly,true,Uttar Pradesh 25-Bareilly
9-25,9-125,Uttar Pradesh,25,Bareilly,125,Bareilly Cantt,GEN,Bareilly,true,Uttar Pradesh 25-Bareilly
9-26,9-118,Uttar Pradesh,26,Pilibhit,118,Baheri,GEN,Bareilly,true,Uttar Pradesh 26-Pilibhit
9-26,9-127,Uttar Pradesh,26,Pilibhit,127,Pilibhit,GEN,Pilibhit,true,Uttar Pradesh 26-Pilibhit
9-26,9-128,Uttar Pradesh,26,Pilibhit,128,Barkhera,GEN,Pilibhit,true,Uttar Pradesh 26-Pilibhit
9-26,9-129,Uttar Pradesh,26,Pilibhit,129,Puranpur,SC,Pilibhit,true,Uttar Pradesh 26-Pilibhit
9-26,9-130,Uttar Pradesh,26,Pilibhit,130,Bisalpur,GEN,Pilibhit,true,Uttar Pradesh 26-Pilibhit
9-27,9-131,Uttar Pradesh,27,Shahjahanpur,131,Katra,GEN,Shahjahanpur,true,Uttar Pradesh 27-Shahjahanpur
9-27,9-132,Uttar Pradesh,27,Shahjahanpur,132,Jalalabad,GEN,Shahjahanpur,true,Uttar Pradesh 27-Shahjahanpur
9-27,9-133,Uttar Pradesh,27,Shahjahanpur,133,Tilhar,GEN,Shahjahanpur,true,Uttar Pradesh 27-Shahjahanpur
9-27,9-134,Uttar Pradesh,27,Shahjahanpur,134,Powayan,SC,Shahjahanpur,true,Uttar Pradesh 27-Shahjahanpur
9-27,9-135,Uttar Pradesh,27,Shahjahanpur,135,Shahjahanpur,GEN,Shahjahanpur,true,Uttar Pradesh 27-Shahjahanpur
9-27,9-136,Uttar Pradesh,27,Shahjahanpur,136,Dadral,GEN,Shahjahanpur,,
9-28,9-137,Uttar Pradesh,28,Kheri,137,Palia,GEN,Kheri,true,Uttar Pradesh 28-Kheri
9-28,9-138,Uttar Pradesh,28,Kheri,138,Nighasan,GEN,Kheri,true,Uttar Pradesh 28-Kheri
9-28,9-139,Uttar Pradesh,28,Kheri,139,Gola Gokrannath,GEN,Kheri,true,Uttar Pradesh 28-Kheri
9-28,9-140,Uttar Pradesh,28,Kheri,140,Sri Nagar,SC,Kheri,true,Uttar Pradesh 28-Kheri
9-28,9-142,Uttar Pradesh,28,Kheri,142,Lakhimpur,GEN,Kheri,true,Uttar Pradesh 28-Kheri
9-29,9-141,Uttar Pradesh,29,Dhaurahra,141,Dhaurahra,GEN,Kheri,true,Uttar Pradesh 29-Dhaurahra
9-29,9-143,Uttar Pradesh,29,Dhaurahra,143,Kasta,SC,Kheri,true,Uttar Pradesh 29-Dhaurahra
9-29,9-144,Uttar Pradesh,29,Dhaurahra,144,Mohammdi,GEN,Kheri,true,Uttar Pradesh 29-Dhaurahra
9-29,9-145,Uttar Pradesh,29,Dhaurahra,145,Maholi,GEN,Sitapur,true,Uttar Pradesh 29-Dhaurahra
9-29,9-147,Uttar Pradesh,29,Dhaurahra,147,Hargaon,SC,Sitapur,true,Uttar Pradesh 29-Dhaurahra
9-30,9-146,Uttar Pradesh,30,Sitapur,146,Sitapur,GEN,Sitapur,true,Uttar Pradesh 30-Sitapur
9-30,9-148,Uttar Pradesh,30,Sitapur,148,Laharpur,GEN,Sitapur,true,Uttar Pradesh 30-Sitapur
9-30,9-149,Uttar Pradesh,30,Sitapur,149,Biswan,GEN,Sitapur,true,Uttar Pradesh 30-Sitapur
9-30,9-150,Uttar Pradesh,30,Sitapur,150,Sevata,GEN,Sitapur,true,Uttar Pradesh 30-Sitapur
9-30,9-151,Uttar Pradesh,30,Sitapur,151,Mahmoodabad,GEN,Sitapur,true,Uttar Pradesh 30-Sitapur
9-31,9-154,Uttar Pradesh,31,Hardoi,154,Sawayazpur,GEN,Hardoi,,
9-31,9-155,Uttar Pradesh,31,Hardoi,155,Shahabad,GEN,Hardoi,true,Uttar Pradesh 31-Hardoi
9-31,9-156,Uttar Pradesh,31,Hardoi,156,Hardoi,GEN,Hardoi,true,Uttar Pradesh 31-Hardoi
9-31,9-157,Uttar Pradesh,31,Hardoi,157,Gopamau,SC,Hardoi,true,Uttar Pradesh 31-Hardoi
9-31,9-158,Uttar Pradesh,31,Hardoi,158,Sandi,SC,Hardoi,true,Uttar Pradesh 31-Hardoi
9-32,9-153,Uttar Pradesh,32,Misrikh,153,Misrikh,SC,Sitapur,true,Uttar Pradesh 32-Misrikh
9-32,9-159,Uttar Pradesh,32,Misrikh,159,Bilgram-Mallanwan,GEN,Hardoi,true,Uttar Pradesh 32-Misrikh
9-32,9-160,Uttar Pradesh,32,Misrikh,160,Balamau,SC,Hardoi,true,Uttar Pradesh 32-Misrikh
9-32,9-161,Uttar Pradesh,32,Misrikh,161,Sandila,GEN,Hardoi,true,Uttar Pradesh 32-Misrikh
9-32,9-209,Uttar Pradesh,32,Misrikh,209,Bilhaur,SC,Kanpur Nagar,true,Uttar Pradesh 32-Misrikh
9-33,9-162,Uttar Pradesh,33,Unnao,162,Bangermau,GEN,Unnao,true,Uttar Pradesh 33-Unnao
9-33,9-163,Uttar Pradesh,33,Unnao,163,Safipur,SC,Unnao,true,Uttar Pradesh 33-Unnao
9-33,9-164,Uttar Pradesh,33,Unnao,164,Mohan,SC,Unnao,true,Uttar Pradesh 33-Unnao
9-33,9-165,Uttar Pradesh,33,Unnao,165,Unnao,GEN,Unnao,true,Uttar Pradesh 33-Unnao
9-33,9-166,Uttar Pradesh,33,Unnao,166,Bhagwantnagar,GEN,Unnao,true,Uttar Pradesh 33-Unnao
9-33,9-167,Uttar Pradesh,33,Unnao,167,Purwa,GEN,Unnao,true,Uttar Pradesh 33-Unnao
9-34,9-152,Uttar Pradesh,34,Mohanlalganj,152,Sidhauli,SC,Sitapur,true,Uttar Pradesh 34-Mohanlalganj
9-34,9-168,Uttar Pradesh,34,Mohanlalganj,168,Malihabad,SC,Lucknow,true,Uttar Pradesh 34-Mohanlalganj
9-34,9-169,Uttar Pradesh,34,Mohanlalganj,169,Bakshi Kaa Talab,GEN,Lucknow,true,Uttar Pradesh 34-Mohanlalganj
9-34,9-170,Uttar Pradesh,34,Mohanlalganj,170,Sarojini Nagar,GEN,Lucknow,true,Uttar Pradesh 34-Mohanlalganj
9-34,9-176,Uttar Pradesh,34,Mohanlalganj,176,Mohanlalganj,SC,Lucknow,true,Uttar Pradesh 34-Mohanlalganj
9-35,9-171,Uttar Pradesh,35,Lucknow,171,Lucknow West,GEN,Lucknow,true,Uttar Pradesh 35-Lucknow
9-35,9-172,Uttar Pradesh,35,Lucknow,172,Lucknow North,GEN,Lucknow,true,Uttar Pradesh 35-Lucknow
9-35,9-173,Uttar Pradesh,35,Lucknow,173,Lucknow East,GEN,Lucknow,true,Uttar Pradesh 35-Lucknow
9-35,9-174,Uttar Pradesh,35,Lucknow,174,Lucknow Central,GEN,Lucknow,true,Uttar Pradesh 35-Lucknow
9-35,9-175,Uttar Pradesh,35,Lucknow,175,Lucknow Cantt,GEN,Lucknow,true,Uttar Pradesh 35-Lucknow
9-36,9-177,Uttar Pradesh,36,Rae Bareli,177,Bachhrawan,SC,Rae Bareli,true,Uttar Pradesh 36-Rae Bareli
9-36,9-179,Uttar Pradesh,36,Rae Bareli,179,Harchandpur,GEN,Rae Bareli,true,Uttar Pradesh 36-Rae Bareli
9-36,9-180,Uttar Pradesh,36,Rae Bareli,180,Rae Bareli,GEN,Rae Bareli,true,Uttar Pradesh 36-Rae Bareli
9-36,9-182,Uttar Pradesh,36,Rae Bareli,182,Sareni,GEN,Rae Bareli,true,Uttar Pradesh 36-Rae Bareli
9-36,9-183,Uttar Pradesh,36,Rae Bareli,183,Unchahar,GEN,Rae Bareli,true,Uttar Pradesh 36-Rae Bareli
9-37,9-178,Uttar Pradesh,37,Amethi,178,Tiloi,GEN,Rae Bareli,true,Uttar Pradesh 37-Amethi
9-37,9-181,Uttar Pradesh,37,Amethi,181,Salon,SC,Rae Bareli,true,Uttar Pradesh 37-Amethi
9-37,9-184,Uttar Pradesh,37,Amethi,184,Jagdishpur,SC,Sultanpur,true,Uttar Pradesh 37-Amethi
9-37,9-185,Uttar Pradesh,37,Amethi,185,Gauriganj,GEN,Sultanpur,true,Uttar Pradesh 37-Amethi
9-37,9-186,Uttar Pradesh,37,Amethi,186,Amethi,GEN,Sultanpur,true,Uttar Pradesh 37-Amethi
9-38,9-187,Uttar Pradesh,38,Sultanpur,187,Isauli,GEN,Sultanpur,true,Uttar Pradesh 38-Sultanpur
9-38,9-188,Uttar Pradesh,38,Sultanpur,188,Sultanpur,GEN,Sultanpur,true,Uttar Pradesh 38-Sultanpur
9-38,9-189,Uttar Pradesh,38,Sultanpur,189,Sadar,GEN,Sultanpur,true,Uttar Pradesh 38-Sultanpur
9-38,9-190,Uttar Pradesh,38,Sultanpur,190,Lambhua,GEN,Sultanpur,true,Uttar Pradesh 38-Sultanpur
9-38,9-191,Uttar Pradesh,38,Sultanpur,191,Kadipur,SC,Sultanpur,true,Uttar Pradesh 38-Sultanpur
9-39,9-244,Uttar Pradesh,39,Pratapgarh,244,Rampur Khas,GEN,Pratapgarh,true,Uttar Pradesh 39-Pratapgarh
9-39,9-247,Uttar Pradesh,39,Pratapgarh,247,Vishwanath Ganj,GEN,Pratapgarh,,
9-39,9-248,Uttar Pradesh,39,Pratapgarh,248,Pratapgarh,GEN,Pratapgarh,true,Uttar Pradesh 39-Pratapgarh
9-39,9-249,Uttar Pradesh,39,Pratapgarh,249,Patti,GEN,Pratapgarh,true,Uttar Pradesh 39-Pratapgarh
9-39,9-250,Uttar Pradesh,39,Pratapgarh,250,Raniganj,GEN,Pratapgarh,true,Uttar Pradesh 39-Pratapgarh
9-40,9-103,Uttar Pradesh,40,Farrukhabad,103,Aliganj,GEN,Etah,true,Uttar Pradesh 40-Farrukhabad
9-40,9-192,Uttar Pradesh,40,Farrukhabad,192,Kaimganj,SC,Farrukhabad,true,Uttar Pradesh 40-Farrukhabad
9-40,9-193,Uttar Pradesh,40,Farrukhabad,193,Amritpur,GEN,Farrukhabad,true,Uttar Pradesh 40-Farrukhabad
9-40,9-194,Uttar Pradesh,40,Farrukhabad,194,Farrukhabad,GEN,Farrukhabad,true,Uttar Pradesh 40-Farrukhabad
9-40,9-195,Uttar Pradesh,40,Farrukhabad,195,Bhojpur,GEN,Farrukhabad,true,Uttar Pradesh 40-Farrukhabad
9-41,9-200,Uttar Pradesh,41,Etawah,200,Etawah,GEN,Etawah,true,Uttar Pradesh 41-Etawah
9-41,9-201,Uttar Pradesh,41,Etawah,201,Bharthana,SC,Etawah,true,Uttar Pradesh 41-Etawah
9-41,9-203,Uttar Pradesh,41,Etawah,203,Dibiyapur,GEN,Auraiya,true,Uttar Pradesh 41-Etawah
9-41,9-204,Uttar Pradesh,41,Etawah,204,Auraiya,SC,Auraiya,true,Uttar Pradesh 41-Etawah
9-41,9-207,Uttar Pradesh,41,Etawah,207,Sikandra,GEN,Kanpur Dehat,true,Uttar Pradesh 41-Etawah
9-42,9-196,Uttar Pradesh,42,Kannauj,196,Chhibramau,GEN,Kannauj,true,Uttar Pradesh 42-Kannauj
9-42,9-197,Uttar Pradesh,42,Kannauj,197,Tirwa,GEN,Kannauj,true,Uttar Pradesh 42-Kannauj
9-42,9-198,Uttar Pradesh,42,Kannauj,198,Kannauj,SC,Kannauj,true,Uttar Pradesh 42-Kannauj
9-42,9-202,Uttar Pradesh,42,Kannauj,202,Bidhuna,GEN,Auraiya,true,Uttar Pradesh 42-Kannauj
9-42,9-205,Uttar Pradesh,42,Kannauj,205,Rasulabad,SC,Kanpur Dehat,true,Uttar Pradesh 42-Kannauj
9-43,9-212,Uttar Pradesh,43,Kanpur,212,Govindnagar,GEN,Kanpur Nagar,true,Uttar Pradesh 43-Kanpur
9-43,9-213,Uttar Pradesh,43,Kanpur,213,Sishamau,GEN,Kanpur Nagar,true,Uttar Pradesh 43-Kanpur
9-43,9-214,Uttar Pradesh,43,Kanpur,214,Arya Nagar,GEN,Kanpur Nagar,true,Uttar Pradesh 43-Kanpur
9-43,9-215,Uttar Pradesh,43,Kanpur,215,Kidwai Nagar,GEN,Kanpur Nagar,true,Uttar Pradesh 43-Kanpur
9-43,9-216,Uttar Pradesh,43,Kanpur,216,Kanpur Cantt,GEN,Kanpur Nagar,true,Uttar Pradesh 43-Kanpur
9-44,9-206,Uttar Pradesh,44,Akbarpur,206,Akbarpur-Raniya,GEN,Kanpur Dehat,true,Uttar Pradesh 44-Akbarpur
9-44,9-210,Uttar Pradesh,44,Akbarpur,210,Bithoor,GEN,Kanpur Nagar,true,Uttar Pradesh 44-Akbarpur
9-44,9-211,Uttar Pradesh,44,Akbarpur,211,Kalyanpur,GEN,Kanpur Nagar,true,Uttar Pradesh 44-Akbarpur
9-44,9-217,Uttar Pradesh,44,Akbarpur,217,Maharajpur,GEN,Kanpur Nagar,true,Uttar Pradesh 44-Akbarpur
9-44,9-218,Uttar Pradesh,44,Akbarpur,218,Ghatampur,SC,Kanpur Nagar,true,Uttar Pradesh 44-Akbarpur
9-45,9-208,Uttar Pradesh,45,Jalaun,208,Bhognipur,GEN,Kanpur Dehat,true,Uttar Pradesh 45-Jalaun
9-45,9-219,Uttar Pradesh,45,Jalaun,219,Madhaugarh,GEN,Jalaun,true,Uttar Pradesh 45-Jalaun
9-45,9-220,Uttar Pradesh,45,Jalaun,220,Kalpi,GEN,Jalaun,true,Uttar Pradesh 45-Jalaun
9-45,9-221,Uttar Pradesh,45,Jalaun,221,Orai,SC,Jalaun,true,Uttar Pradesh 45-Jalaun
9-45,9-225,Uttar Pradesh,45,Jalaun,225,Garautha,GEN,Jhansi,true,Uttar Pradesh 45-Jalaun
9-46,9-222,Uttar Pradesh,46,Jhansi,222,Babina,GEN,Jhansi,true,Uttar Pradesh 46-Jhansi
9-46,9-223,Uttar Pradesh,46,Jhansi,223,Jhansi Nagar,GEN,Jhansi,true,Uttar Pradesh 46-Jhansi
9-46,9-224,Uttar Pradesh,46,Jhansi,224,Mauranipur,SC,Jhansi,true,Uttar Pradesh 46-Jhansi
9-46,9-226,Uttar Pradesh,46,Jhansi,226,Lalitpur,GEN,Lalitpur,true,Uttar Pradesh 46-Jhansi
9-46,9-227,Uttar Pradesh,46,Jhansi,227,Mehroni,SC,Lalitpur,true,Uttar Pradesh 46-Jhansi
9-47,9-228,Uttar Pradesh,47,Hamirpur,228,Hamirpur,GEN,Hamirpur,true,Uttar Pradesh 47-Hamirpur
9-47,9-229,Uttar Pradesh,47,Hamirpur,229,Rath,SC,Hamirpur,true,Uttar Pradesh 47-Hamirpur
9-47,9-230,Uttar Pradesh,47,Hamirpur,230,Mahoba,GEN,Mahoba,true,Uttar Pradesh 47-Hamirpur
9-47,9-231,Uttar Pradesh,47,Hamirpur,231,Charkhari,GEN,Mahoba,true,Uttar Pradesh 47-Hamirpur
9-47,9-232,Uttar Pradesh,47,Hamirpur,232,Tindwari,GEN,Banda,true,Uttar Pradesh 47-Hamirpur
9-48,9-233,Uttar Pradesh,48,Banda,233,Baberu,GEN,Banda,true,Uttar Pradesh 48-Banda
